time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,0.0192168025114,-0.103281494265,1.6919170582,6.23093873384,6.25592664024,0.0,0.098561496406,-0.272737975853,2.38418287906,-0.14880035627,0.0108977606357,0.0,426.68016116280256,429.97358634219546,431.4193927066592,427.9344315743463
1.3200000000000007,0.0257538211204,-0.120883587371,1.84024087222,6.22221609248,6.2562230282,0.0,0.119270035361,-0.314975785331,2.55950533178,-0.1392923364,-0.0109572896936,0.0,466.3047626108131,464.5943694744835,466.1430281863289,466.8666812398315
1.3800000000000008,0.0334817796276,-0.141101925026,1.99723083393,6.21438448278,6.25580975826,0.0,0.138375645709,-0.359790376175,2.67316830333,-0.117111680988,0.000211737472342,0.0,448.0228444212407,448.9301162659795,446.76481491573793,448.5537717320355
1.4400000000000008,0.0423562634653,-0.164154814917,2.16082193734,6.20776485593,6.25617420019,0.0,0.157411190662,-0.409321869098,2.7795533675,-0.0993867218315,0.0157794698509,0.0,446.2910829809272,447.5598473786136,445.3209238367137,446.75752633315744
1.5000000000000009,0.0523202331135,-0.190197948394,2.32926631131,6.20160518938,6.25775059885,0.0,0.174590348281,-0.459350997305,2.83506741056,-0.110173565685,0.041671961678,0.0,429.8883799864754,432.07698594835637,431.3628850611526,430.44141239306856
1.560000000000001,0.0633901762782,-0.219730718565,2.50544833216,6.19530730441,6.25993166099,0.0,0.194114946948,-0.52578721279,3.03707527412,-0.0961855275307,0.0227182324361,0.0,477.709775166647,476.2627952558139,475.55621544654474,476.6175322037985
1.620000000000001,0.0755913420463,-0.253423202486,2.6940371491,6.18928376531,6.26120917736,0.0,0.212418569464,-0.597942328839,3.24855776406,-0.1105075887,0.0182751126635,0.0,480.3813332596036,480.0442597427451,481.3506538579834,480.257597083397
1.680000000000001,0.0887181808584,-0.29097146347,2.88877683867,6.18217070568,6.26204167407,0.0,0.225056383289,-0.654255327679,3.24270506371,-0.143917418422,0.00317472707121,0.0,414.53568994525165,413.2064909490371,415.20423006858186,412.2478319195978
1.740000000000001,0.102672112348,-0.332422221326,3.08695757184,6.17331332093,6.26223900897,0.0,0.240045331177,-0.728318222591,3.36284435916,-0.156302536263,0.00351633291348,0.0,454.9259306538375,454.95321824151847,454.9220693559831,453.9091813568692
1.8000000000000012,0.117476561945,-0.378271611115,3.29021440624,6.16444258992,6.2621996247,0.0,0.253421872154,-0.800837738164,3.41210350537,-0.134801644929,-0.0106826155906,0.0,433.834090393185,432.6402033995841,432.44211292307466,434.2280342779052
